TYPE,IDENT,LAT,LONG,Y_PROJ,X_PROJ,ALTITUDE
WAYPOINT,28045,10.42546355,-4.58271319,1152886.935,326751.4096,302.00
WAYPOINT,28046,10.4255555,-4.58253105,1152897.006,326771.4028,300.00
WAYPOINT,28047,10.42569011,-4.58216409,1152911.693,326811.6554,302.00
WAYPOINT,28048,10.42619823,-4.58272333,1152968.201,326750.7057,302.00
WAYPOINT,28049,10.42656871,-4.58174642,1153008.643,326857.8713,300.00
WAYPOINT,28050,10.42664104,-4.58205563,1153016.813,326824.0563,304.00
WAYPOINT,28051,10.42744864,-4.58105559,1153105.591,326933.9956,298.00
WAYPOINT,28052,10.42750614,-4.58135281,1153112.113,326901.4852,296.00
WAYPOINT,28053,10.42764427,-4.58132003,1153127.373,326905.1506,296.00
WAYPOINT,28054,10.42773144,-4.58046114,1153136.545,326999.2372,295.00
WAYPOINT,28055,10.42704622,-4.58257263,1153061.911,326767.6746,301.00
WAYPOINT,28056,10.42744378,-4.58316942,1153106.21,326702.5528,301.00
WAYPOINT,28057,10.42687339,-4.5841672,1153043.668,326592.9915,302.00
WAYPOINT,28058,10.42724001,-4.58417005,1153084.22,326592.8824,295.00
WAYPOINT,28059,10.42842915,-4.58390904,1153215.604,326622.1184,295.00
WAYPOINT,28060,10.42808298,-4.58297613,1153176.804,326724.0695,296.00
WAYPOINT,28061,10.42836369,-4.58282542,1153207.77,326740.7258,300.00
WAYPOINT,28062,10.42850082,-4.5830219,1153223.045,326719.2894,294.00
WAYPOINT,28063,10.42852948,-4.5827753,1153226.08,326746.305,300.00
WAYPOINT,28064,10.4287646,-4.58246919,1153251.918,326779.9505,298.00
WAYPOINT,28065,10.42889234,-4.58284671,1153266.253,326738.6872,296.00
WAYPOINT,28066,10.42962994,-4.58254622,1153347.672,326771.9953,297.00
WAYPOINT,28067,10.42923214,-4.58303363,1153303.94,326718.4098,295.00
WAYPOINT,28068,10.42897339,-4.5832063,1153275.415,326699.3613,295.00
WAYPOINT,28069,10.42897549,-4.58347561,1153275.795,326669.8762,300.00
WAYPOINT,28070,10.4312386,-4.58483465,1153526.854,326522.3313,292.00
WAYPOINT,28071,10.43016756,-4.58486717,1153408.408,326518.1774,297.00
WAYPOINT,28072,10.42979389,-4.58660088,1153368.029,326328.1502,298.00
WAYPOINT,28073,10.4301461,-4.58681202,1153407.101,326305.2282,301.00
WAYPOINT,28074,10.42977076,-4.5870665,1153365.726,326277.1576,304.00
WAYPOINT,28075,10.43124447,-4.59020007,1153530.451,325934.8884,300.00
WAYPOINT,28076,10.43108814,-4.59021541,1153513.168,325933.122,300.00
WAYPOINT,28077,10.43055153,-4.59030929,1153453.867,325922.5449,302.00
WAYPOINT,28078,10.43013361,-4.59060551,1153407.805,325889.8801,304.00
WAYPOINT,28079,10.42992105,-4.59156649,1153384.824,325784.546,302.00
WAYPOINT,28080,10.42884305,-4.59117933,1153265.377,325826.3358,307.00
WAYPOINT,28081,10.41844371,-4.6037868,1152122.104,324440.1324,292.00
WAYPOINT,28082,10.41828923,-4.60402091,1152105.147,324414.4126,290.00
WAYPOINT,28083,10.41770459,-4.60414689,1152040.552,324400.2912,296.00
WAYPOINT,28084,10.41809158,-4.60458945,1152083.601,324352.0508,290.00
WAYPOINT,28085,10.41728558,-4.60525112,1151994.819,324279.1508,294.00
WAYPOINT,28086,10.41844144,-4.60540325,1152122.75,324263.1416,285.00
WAYPOINT,28087,10.42313045,-4.61609663,1152647.344,323094.937,296.00
WAYPOINT,28088,10.42316188,-4.61627685,1152650.922,323075.2221,297.00
WAYPOINT,28089,10.42321108,-4.61607451,1152656.25,323097.4045,297.00
WAYPOINT,28090,10.42366966,-4.61611533,1152706.996,323093.1939,297.00
WAYPOINT,28091,10.42429537,-4.61602438,1152776.153,323103.5055,293.00
WAYPOINT,28092,10.42583504,-4.61541334,1152946.111,323171.2781,289.00
WAYPOINT,28093,10.42573672,-4.61568525,1152935.388,323141.4509,290.00
WAYPOINT,28094,10.42643334,-4.61596135,1153012.594,323111.6139,286.00
WAYPOINT,28095,10.42619236,-4.61623401,1152986.092,323081.6241,288.00
WAYPOINT,28096,10.42626101,-4.6165102,1152993.84,323051.4227,290.00
WAYPOINT,28097,10.4263206,-4.61725401,1153000.847,322970.0161,291.00
WAYPOINT,28098,10.42646376,-4.61729885,1153016.707,322965.1874,295.00
WAYPOINT,28099,10.42652177,-4.61748962,1153023.23,322944.3327,294.00
WAYPOINT,28100,10.42567134,-4.61609513,1152928.386,323096.5359,293.00
WAYPOINT,28101,10.42532215,-4.61617207,1152889.806,323087.9145,291.00
WAYPOINT,28102,10.42425228,-4.61644138,1152771.62,323057.8232,292.00
WAYPOINT,28103,10.42424994,-4.6170536,1152771.704,322990.7891,298.00
WAYPOINT,28104,10.42427793,-4.61755685,1152775.081,322935.7034,296.00
WAYPOINT,28105,10.42396772,-4.61680901,1152740.351,323017.4102,298.00
WAYPOINT,28106,10.42367712,-4.61700154,1152708.316,322996.1656,301.00
WAYPOINT,28108,10.42261488,-4.61840015,1152591.607,322842.429,301.00
WAYPOINT,28109,10.4232851,-4.61833024,1152665.699,322850.4625,301.00
WAYPOINT,28110,10.42358081,-4.6183113,1152698.396,322852.7034,296.00
WAYPOINT,28111,10.42321502,-4.62025456,1152659.025,322639.7255,303.00
WAYPOINT,28112,10.42437768,-4.62050786,1152787.767,322612.6494,297.00
WAYPOINT,28113,10.42463936,-4.6190738,1152815.907,322769.8148,302.00
WAYPOINT,28114,10.42547537,-4.61911144,1152908.398,322766.1665,300.00
WAYPOINT,28115,10.42748476,-4.62028507,1153131.31,322638.8023,297.00
WAYPOINT,28116,10.42751184,-4.6204258,1153134.384,322623.409,300.00
WAYPOINT,28117,10.42842513,-4.62081213,1153235.618,322581.6269,296.00
WAYPOINT,28118,10.42919987,-4.62150145,1153321.697,322506.5923,295.00
WAYPOINT,28119,10.39103505,-4.59722562,1149086.893,325143.2662,277.00
WAYPOINT,28120,10.39043281,-4.59404469,1149018.531,325491.2498,282.00
WAYPOINT,28121,10.38882843,-4.5922637,1148840.098,325685.3822,281.00
WAYPOINT,28122,10.38804129,-4.58943699,1148751.485,325994.4782,278.00
WAYPOINT,28123,10.39379823,-4.58585816,1149386.279,326389.5488,284.00
WAYPOINT,28124,10.44314451,-4.54984129,1154824.721,330360.0849,283.00
WAYPOINT,28125,10.4431347,-4.54967743,1154823.548,330378.0192,289.00
WAYPOINT,28126,10.44386946,-4.54908013,1154904.495,330443.8108,290.00
WAYPOINT,28127,10.44440992,-4.54956788,1154964.534,330390.7045,295.00
WAYPOINT,28128,10.44446591,-4.54894954,1154970.395,330458.4313,295.00
WAYPOINT,28129,10.44424715,-4.54858929,1154946.006,330497.7532,294.00
WAYPOINT,28130,10.44363837,-4.54834429,1154878.541,330524.2461,294.00
WAYPOINT,28131,10.44274486,-4.54889431,1154780.009,330463.5449,292.00
WAYPOINT,28132,10.44343838,-4.54775227,1154856.103,330588.9528,295.00
WAYPOINT,28133,10.44329622,-4.54742722,1154840.205,330624.4627,291.00
WAYPOINT,28134,10.44307075,-4.547158,1154815.123,330653.8152,295.00
WAYPOINT,28135,10.4435035,-4.54684946,1154862.822,330687.8288,294.00
WAYPOINT,28136,10.44407624,-4.54659565,1154926.033,330715.9263,293.00
WAYPOINT,28137,10.44401153,-4.54607036,1154918.595,330773.4005,290.00
WAYPOINT,28138,10.44409778,-4.54482598,1154927.468,330909.683,288.00
WAYPOINT,28139,10.44363384,-4.54586903,1154876.713,330795.2379,295.00
WAYPOINT,28140,10.44366125,-4.54617505,1154879.908,330761.7494,295.00
WAYPOINT,28141,10.4429223,-4.54608193,1154798.127,330771.5444,293.00
WAYPOINT,28142,10.44213792,-4.54604035,1154711.349,330775.6722,293.00
WAYPOINT,28143,10.44118566,-4.5462002,1154606.111,330757.6563,285.00
WAYPOINT,28144,10.44219618,-4.54650655,1154718.043,330724.6634,289.00
WAYPOINT,28145,10.44226457,-4.54747718,1154726.127,330618.4343,289.00
WAYPOINT,28146,10.44175319,-4.54813013,1154669.916,330546.6712,288.00
WAYPOINT,28147,10.43087751,-4.54864151,1153467.292,330484.7934,272.00
WAYPOINT,28148,10.43106216,-4.54933134,1153488.085,330409.3669,272.00
WAYPOINT,28149,10.43089947,-4.54975513,1153470.318,330362.8799,275.00
WAYPOINT,28150,10.4313515,-4.55010415,1153520.501,330324.9121,277.00
WAYPOINT,28151,10.43213412,-4.55284487,1153608.534,330025.2675,282.00
WAYPOINT,28152,10.43500367,-4.60983041,1153957.116,323787.7164,299.00
WAYPOINT,29001,10.41110284,-4.62211233,1151320.362,322429.4547,301.00
WAYPOINT,29002,10.41098205,-4.62247409,1151307.205,322389.775,300.00
WAYPOINT,29003,10.41026054,-4.62349073,1151227.97,322278.0479,299.00
WAYPOINT,29004,10.40975729,-4.62306904,1151172.07,322323.9365,307.00
WAYPOINT,29005,10.40941858,-4.62365669,1151134.935,322259.3989,300.00
WAYPOINT,29006,10.40918598,-4.62396355,1151109.38,322225.6669,302.00
WAYPOINT,29007,10.40890837,-4.62399733,1151078.693,322221.8108,302.00
WAYPOINT,29008,10.4087699,-4.62383145,1151063.284,322239.8957,306.00
WAYPOINT,29009,10.40869094,-4.62347137,1151054.349,322279.2787,300.00
WAYPOINT,29010,10.40911172,-4.62330767,1151100.798,322297.4417,303.00
WAYPOINT,29011,10.40883151,-4.62281615,1151069.529,322351.103,300.00
WAYPOINT,29012,10.40860352,-4.62289721,1151044.357,322342.0981,297.00
WAYPOINT,29013,10.4084425,-4.62295295,1151026.578,322335.9035,300.00
WAYPOINT,29014,10.40850109,-4.62261826,1151032.871,322372.5843,301.00
WAYPOINT,29015,10.40926762,-4.62250661,1151117.593,322385.2436,299.00
WAYPOINT,29016,10.40867343,-4.62208961,1151051.637,322430.5675,298.00
WAYPOINT,29017,10.40881634,-4.62187051,1151067.322,322454.6392,301.00
WAYPOINT,29018,10.40938572,-4.62153523,1151130.112,322491.6735,301.00
WAYPOINT,29019,10.40869438,-4.62133541,1151053.532,322513.1621,300.00
WAYPOINT,29020,10.40808753,-4.62176138,1150986.648,322466.1763,298.00
WAYPOINT,29021,10.40799818,-4.62208282,1150976.946,322430.9289,300.00
WAYPOINT,29022,10.40827177,-4.62245506,1151007.415,322390.3245,298.00
WAYPOINT,29023,10.40821854,-4.6227698,1151001.704,322355.8312,302.00
WAYPOINT,29024,10.40801712,-4.62318085,1150979.656,322310.7082,303.00
WAYPOINT,29025,10.40834066,-4.62342736,1151015.58,322283.8993,302.00
WAYPOINT,29026,10.4082224,-4.62384679,1151002.735,322237.9058,302.00
WAYPOINT,29027,10.40889177,-4.62462505,1151077.209,322153.0678,301.00
WAYPOINT,29028,10.40923468,-4.62467677,1151115.167,322147.599,301.00
WAYPOINT,29029,10.41061744,-4.62452313,1151268.025,322165.2059,301.00
WAYPOINT,29030,10.41157709,-4.62472086,1151374.281,322144.0992,300.00
WAYPOINT,29031,10.41118456,-4.62471725,1151330.862,322144.2719,305.00
WAYPOINT,29032,10.41098633,-4.62517851,1151309.195,322093.6532,304.00
WAYPOINT,29033,10.40950784,-4.62518748,1151145.667,322091.8327,305.00
WAYPOINT,29034,10.40849456,-4.62540675,1151033.713,322067.2486,300.00
WAYPOINT,29035,10.40879362,-4.62589667,1151067.067,322013.7734,302.00
WAYPOINT,29036,10.41009014,-4.62636589,1151210.736,321963.1307,307.00
WAYPOINT,29037,10.41023414,-4.62642674,1151226.698,321956.5496,305.00
WAYPOINT,29038,10.41012953,-4.626773,1151215.322,321918.5758,307.00
WAYPOINT,29039,10.41039482,-4.62684944,1151244.708,321910.3565,308.00
WAYPOINT,29040,10.4105177,-4.62708816,1151258.433,321884.2872,310.00
WAYPOINT,29041,10.410369,-4.62729444,1151242.102,321861.6158,309.00
WAYPOINT,29042,10.41004286,-4.62768327,1151206.247,321818.8549,313.00
WAYPOINT,29043,10.40959694,-4.62760884,1151156.882,321826.7516,307.00
WAYPOINT,29044,10.40944397,-4.62734708,1151139.816,321855.3267,306.00
WAYPOINT,29045,10.40894458,-4.62743157,1151084.626,321845.7917,308.00
WAYPOINT,29046,10.40845307,-4.62772099,1151030.424,321813.8219,310.00
WAYPOINT,29047,10.40823556,-4.62725446,1151006.103,321864.7822,304.00
WAYPOINT,29048,10.40775318,-4.6276738,1150952.984,321818.5917,306.00
WAYPOINT,29049,10.40780632,-4.62739091,1150958.703,321849.5976,310.00
WAYPOINT,29050,10.40792031,-4.62644267,1150970.778,321953.4923,303.00
WAYPOINT,29051,10.40734548,-4.62653076,1150907.247,321943.5205,305.00
WAYPOINT,29052,10.40732025,-4.62632608,1150904.341,321965.9182,308.00
WAYPOINT,29053,10.40682865,-4.62630026,1150849.952,321968.4666,306.00
WAYPOINT,29054,10.40641576,-4.62743819,1150804.922,321843.6312,309.00
WAYPOINT,29055,10.40580925,-4.62791931,1150738.107,321790.605,311.00
WAYPOINT,29056,10.40589223,-4.62718983,1150746.875,321870.529,306.00
WAYPOINT,29057,10.4056883,-4.62672053,1150724.055,321921.8009,309.00
WAYPOINT,29058,10.40547648,-4.627162,1150700.874,321873.3404,308.00
WAYPOINT,29059,10.40498438,-4.62723065,1150646.483,321865.5441,307.00
WAYPOINT,29060,10.40428558,-4.6274785,1150569.329,321838.0082,308.00
WAYPOINT,29061,10.40410839,-4.62885808,1150550.506,321686.845,313.00
WAYPOINT,29062,10.40345142,-4.63110787,1150479.105,321440.1214,316.00
WAYPOINT,29063,10.4028739,-4.62967079,1150414.418,321597.1525,315.00
WAYPOINT,29064,10.40195181,-4.62851484,1150311.777,321723.2049,317.00
WAYPOINT,29065,10.40243343,-4.62720308,1150364.311,321867.1155,312.00
WAYPOINT,29066,10.4043259,-4.62598854,1150572.952,322001.18,309.00
WAYPOINT,29067,10.40488816,-4.62593506,1150635.112,322007.3548,305.00
WAYPOINT,29068,10.40602298,-4.62546509,1150760.369,322059.4592,300.00
WAYPOINT,29069,10.40127221,-4.61285762,1150227.85,323437.2784,285.00
WAYPOINT,29070,10.40045422,-4.61138844,1150136.557,323597.6928,283.00
WAYPOINT,29071,10.3657005,-4.62735252,1146301.435,321829.946,281.00
WAYPOINT,29072,10.36309138,-4.62695774,1146012.625,321871.7046,276.00
WAYPOINT,29073,10.35391856,-4.62499352,1144996.941,322081.6372,280.00
WAYPOINT,29074,10.34442228,-4.61595272,1143941.549,323066.4269,266.00
WAYPOINT,29075,10.34452588,-4.61734445,1143953.78,322914.0639,264.00
WAYPOINT,29076,10.34514262,-4.62148712,1144024.299,322460.7084,266.00
WAYPOINT,29077,10.34858281,-4.63255048,1144410.993,321251.003,260.00
WAYPOINT,29078,10.34909016,-4.63432275,1144468.104,321057.1941,262.00
WAYPOINT,29079,10.35689187,-4.6468754,1145338.116,319686.9018,263.00
WAYPOINT,29080,10.35781187,-4.64965132,1145441.45,319383.4197,268.00
WAYPOINT,29081,10.36043314,-4.64950296,1145731.302,319401.1689,268.00
WAYPOINT,29082,10.3678326,-4.64796253,1146548.876,319574.1057,269.00
WAYPOINT,29083,10.37838332,-4.64838808,1147716.123,319533.5497,268.00
WAYPOINT,29084,10.37934624,-4.64901027,1147822.984,319465.9667,275.00
WAYPOINT,29085,10.37925202,-4.64886216,1147812.478,319482.1319,277.00
WAYPOINT,29086,10.34205473,-4.58741443,1143663.991,326190.5926,286.00
WAYPOINT,29087,10.3455271,-4.58824634,1144048.509,326101.3951,260.00
WAYPOINT,29088,10.34909117,-4.59168384,1144444.593,325726.8964,263.00
WAYPOINT,29089,10.34026771,-4.59432799,1143470.11,325432.4409,266.00
WAYPOINT,29090,10.3328711,-4.59849481,1142654.281,324971.996,265.00
WAYPOINT,29091,10.33242686,-4.59955654,1142605.728,324855.4667,261.00
WAYPOINT,29092,10.33180693,-4.59948605,1142537.121,324862.8436,264.00
WAYPOINT,29093,10.33157006,-4.59931422,1142510.828,324881.5317,265.00
WAYPOINT,29094,10.3316605,-4.59981311,1142521.104,324826.9419,262.00
WAYPOINT,29095,10.33110838,-4.60103159,1142460.705,324693.1845,264.00
WAYPOINT,29096,10.33033951,-4.60180608,1142376.088,324607.9335,261.00
WAYPOINT,29097,10.33042383,-4.60135748,1142385.168,324657.1124,257.00
WAYPOINT,29098,10.33079926,-4.59973541,1142425.803,324834.9748,263.00
WAYPOINT,29099,10.33109732,-4.59899168,1142458.363,324916.5954,263.00
WAYPOINT,29100,10.3297387,-4.59645373,1142306.7,325193.8078,262.00
WAYPOINT,29101,10.32951993,-4.59591771,1142282.21,325252.3936,269.00
WAYPOINT,29102,10.32897552,-4.59538747,1142221.705,325310.1665,270.00
WAYPOINT,29103,10.33105172,-4.59466151,1142450.948,325390.8226,267.00
WAYPOINT,29104,10.32857521,-4.58736473,1142173.051,326188.6232,281.00
WAYPOINT,29105,10.32652876,-4.58440659,1141945.094,326511.4856,286.00
WAYPOINT,29106,10.3273843,-4.58197558,1142038.402,326778.2073,288.00
WAYPOINT,29107,10.32387363,-4.57869641,1141648.327,327135.4345,290.00
WAYPOINT,29108,10.32389509,-4.5758816,1141649.18,327443.7364,279.00
WAYPOINT,29109,10.32088003,-4.57488835,1141315.163,327550.8785,278.00
WAYPOINT,29110,10.32421745,-4.57254536,1141683.035,327809.3108,280.00
WAYPOINT,29111,10.32670529,-4.57437454,1141959.188,327610.3272,288.00
WAYPOINT,29112,10.32670554,-4.57338313,1141958.681,327718.9097,283.00
WAYPOINT,29113,10.32352637,-4.56628256,1141603.23,328494.8621,279.00
WAYPOINT,29114,10.33048226,-4.57998195,1142379.973,326998.2509,289.00
WAYPOINT,29115,10.34664567,-4.58352506,1144169.658,326619.071,268.00
WAYPOINT,29116,10.34844132,-4.57865492,1144365.622,327153.4155,269.00
WAYPOINT,29117,10.35131087,-4.57172242,1144679.259,327914.1977,271.00
WAYPOINT,29118,10.3522198,-4.57072757,1144779.254,328023.6436,273.00
WAYPOINT,29119,10.35206758,-4.57048248,1144762.285,328050.4015,266.00
WAYPOINT,29120,10.35118145,-4.57054258,1144664.307,328043.3368,269.00
WAYPOINT,31001,10.36418932,-4.54438468,1146089.032,330914.9642,270.00
WAYPOINT,31002,10.36421372,-4.54438359,1146091.73,330915.0967,280.00
WAYPOINT,31003,10.3638056,-4.54462498,1146046.718,330888.4434,279.00
WAYPOINT,31004,10.36342188,-4.54475935,1146004.349,330873.5228,277.00
WAYPOINT,31005,10.36355398,-4.5445379,1146018.842,330897.8444,276.00
WAYPOINT,31006,10.36360452,-4.54416264,1146024.233,330938.9659,276.00
WAYPOINT,31007,10.36391163,-4.54414143,1146058.189,330941.4533,276.00
WAYPOINT,31008,10.36386754,-4.54397698,1146053.225,330959.4383,277.00
WAYPOINT,31009,10.36381323,-4.54382351,1146047.137,330976.2155,279.00
WAYPOINT,31010,10.36346161,-4.54403331,1146008.358,330953.052,274.00
WAYPOINT,31011,10.36300907,-4.54481232,1145958.719,330867.5006,274.00
WAYPOINT,31012,10.36286859,-4.54486672,1145943.21,330861.4679,271.00
WAYPOINT,31013,10.36277991,-4.54467427,1145933.299,330882.4954,274.00
WAYPOINT,31014,10.36270916,-4.54466203,1145925.468,330883.7978,273.00
WAYPOINT,31015,10.36297177,-4.54441627,1145954.383,330910.8517,274.00
WAYPOINT,31016,10.36313329,-4.54426959,1145972.17,330927.0011,274.00
WAYPOINT,31017,10.3631431,-4.54412945,1145973.18,330942.353,276.00
WAYPOINT,31018,10.36325122,-4.54410254,1145985.124,330945.3579,275.00
WAYPOINT,31019,10.36317168,-4.54391948,1145976.23,330965.3619,270.00
WAYPOINT,31020,10.36347175,-4.54369937,1146009.302,330989.6269,276.00
WAYPOINT,31021,10.36322298,-4.5436982,1145981.786,330989.6216,274.00
WAYPOINT,31022,10.3630265,-4.54348287,1145959.941,331013.0968,272.00
WAYPOINT,31023,10.36253356,-4.54357071,1145905.466,331003.2133,273.00
WAYPOINT,31024,10.3628328,-4.54318279,1145938.357,331045.8545,273.00
WAYPOINT,31025,10.36300572,-4.54319151,1145957.488,331044.9923,273.00
WAYPOINT,31026,10.3626287,-4.54300552,1145915.689,331065.1578,275.00
WAYPOINT,31027,10.36246433,-4.54288247,1145897.444,331078.5448,272.00
WAYPOINT,31028,10.36224606,-4.54259338,1145873.149,331110.0859,273.00
WAYPOINT,31029,10.36187265,-4.54228057,1145831.683,331144.1415,270.00
WAYPOINT,31030,10.3540204,-4.53785576,1144960.853,331624.5072,276.00
WAYPOINT,31031,10.35265851,-4.53731043,1144809.936,331683.5009,282.00
WAYPOINT,31032,10.35234603,-4.5346967,1144773.995,331969.5701,283.00
WAYPOINT,31033,10.35009314,-4.53300775,1144523.928,332153.3328,294.00
WAYPOINT,31034,10.33036524,-4.522093,1142336.245,333338.231,310.00
WAYPOINT,31035,10.33587115,-4.52195336,1142945.14,333356.4265,310.00
WAYPOINT,31036,10.34552325,-4.52851379,1144016.122,332643.057,292.00
WAYPOINT,31037,10.35350081,-4.52447916,1144896.348,333089.1256,287.00
WAYPOINT,31038,10.35006297,-4.53223024,1144520.182,332238.4642,291.00
WAYPOINT,31039,10.35042951,-4.53246309,1144560.845,332213.159,297.00
WAYPOINT,31040,10.35130416,-4.53250475,1144657.606,332209.0617,293.00
WAYPOINT,31041,10.3518743,-4.5329277,1144720.888,332163.0465,293.00
WAYPOINT,31042,10.35199969,-4.53352927,1144735.073,332097.2338,287.00
WAYPOINT,31043,10.35244108,-4.53319844,1144783.718,332133.6986,285.00
WAYPOINT,31044,10.35262523,-4.53350882,1144804.249,332099.8062,287.00
WAYPOINT,31045,10.3524902,-4.53407695,1144789.614,332037.5171,286.00
WAYPOINT,31046,10.3530647,-4.53439957,1144853.326,332002.4922,289.00
WAYPOINT,31047,10.36197022,-4.54164245,1145842.136,331214.0739,271.00
WAYPOINT,31048,10.36207323,-4.54174932,1145853.586,331202.4258,269.00
WAYPOINT,31049,10.36207432,-4.54184898,1145853.759,331191.5127,270.00
WAYPOINT,31050,10.3621656,-4.54181235,1145863.836,331195.5729,271.00
WAYPOINT,31051,10.36240775,-4.54171797,1145890.568,331206.038,272.00
WAYPOINT,31052,10.36248369,-4.5414899,1145898.847,331231.0545,270.00
WAYPOINT,31053,10.36260523,-4.54130081,1145912.189,331251.8266,276.00
WAYPOINT,31054,10.3628007,-4.54138127,1145933.851,331243.1201,271.00
WAYPOINT,31055,10.36313044,-4.54171923,1145970.501,331206.287,270.00
WAYPOINT,31056,10.3630291,-4.54198024,1145959.431,331177.6498,270.00
WAYPOINT,31057,10.36274705,-4.54210203,1145928.3,331164.1616,271.00
WAYPOINT,31058,10.36258955,-4.5421317,1145910.895,331160.8282,270.00
WAYPOINT,31059,10.36227691,-4.54215107,1145876.327,331158.5395,269.00
WAYPOINT,31060,10.36267706,-4.54234754,1145920.689,331137.2386,268.00
WAYPOINT,31061,10.36284998,-4.54255315,1145939.923,331114.815,266.00
