univill,lat,longitude,y_proj,x_proj,altitude
4,10.6322937,-4.557330132,1175749.714,329644.2091,299
4,10.62769699,-4.556782246,1175240.933,329701.6116,293
4,10.6314373,-4.557632923,1175655.113,329610.6356,292
4,10.6306839,-4.557775497,1175571.865,329594.5986,292
4,10.63031197,-4.557059288,1175530.374,329672.769,311
4,10.62252617,-4.551525116,1174666.144,330273.9716,286
4,10.63147736,-4.551938534,1175656.425,330233.6663,290
4,10.63017273,-4.558171749,1175515.54,329550.9359,289
4,10.6255064,-4.554828167,1174997.632,329914.2066,286
4,10.62341118,-4.556088924,1174766.559,329775.1013,283
4,10.62675381,-4.555548668,1175135.959,329836.0698,299
4,10.63189793,-4.55716753,1175705.793,329661.7998,304
4,10.62816429,-4.557077408,1175292.854,329669.579,293
4,10.62342262,-4.556741238,1174768.234,329703.7454,282
4,10.62533188,-4.555649281,1174978.789,329824.2686,283
4,10.63068295,-4.548457146,1175566.71,330614.1847,292
4,10.62674618,-4.557104111,1175135.949,329665.8851,317
4,10.62897205,-4.547075748,1175376.682,330764.381,293
4,10.63126945,-4.557803154,1175636.721,329591.8799,291
4,10.6281004,-4.54461813,1175278.955,331032.7805,297
4,10.62693882,-4.552611828,1175154.868,330157.4954,291
4,10.6220026,-4.549337864,1174607.071,330513.0077,287
4,10.63316059,-4.544315338,1175838.425,331068.6895,303
4,10.63162613,-4.546304703,1175669.824,330850.1892,299
4,10.62818336,-4.553504467,1175293.02,330060.5472,289
4,10.62954807,-4.551599979,1175442.88,330269.6426,289
4,10.62700176,-4.555717468,1175163.447,329817.709,298
4,10.63150978,-4.557941437,1175663.366,329576.9085,291
4,10.62756634,-4.552373409,1175224.065,330183.9608,287
4,10.62614059,-4.556241989,1175068.588,329759.8663,286
4,10.63163853,-4.558747768,1175678.003,329488.7538,289
4,10.62849331,-4.561977386,1175331.934,329133.6419,322
4,10.62853432,-4.553667545,1175331.897,330042.8845,287
4,10.62967587,-4.562799454,1175463.19,329044.3215,325
4,10.62725449,-4.552499294,1175189.674,330169.9769,289
4,10.627882,-4.552670479,1175259.169,330151.5873,290
4,10.62713814,-4.552847862,1175177.005,330131.7974,295
4,10.62406635,-4.555254936,1174838.601,329866.7002,314
4,10.63069344,-4.557599545,1175572.816,329613.8544,291
4,10.62750721,-4.562942028,1175223.365,329027.5322,324
4,10.62954998,-4.546471596,1175440.303,330830.7865,296
4,10.62804985,-4.552153111,1175277.437,330208.303,289
4,10.62769985,-4.557037354,1175241.397,329673.7142,294
4,10.62685871,-4.571015358,1175156.056,328143.7958,307
4,10.62628651,-4.566065788,1175090.12,328685.0681,328
4,10.62875557,-4.557462692,1175358.471,329627.7292,289
4,10.62661457,-4.553596497,1175119.556,330049.5998,301
4,10.62738132,-4.556668282,1175206.003,329713.8906,319
4,10.62590027,-4.565712929,1175047.188,328723.4366,328
4,10.63116455,-4.566274166,1175629.749,328664.9887,333
4,10.6277895,-4.562791348,1175254.46,329044.1881,324
4,10.62887192,-4.557611465,1175371.431,329611.5148,290
4,10.62661171,-4.554346561,1175119.624,329967.5257,303
4,10.62401772,-4.549287319,1174829.887,330519.6313,304
4,10.63012123,-4.544846058,1175502.553,331008.9738,304
4,10.63047123,-4.558580399,1175548.823,329506.3924,288
4,10.6301775,-4.544267654,1175508.496,331072.2764,303
4,10.63198757,-4.558173656,1175716.32,329551.7422,291
4,10.62867355,-4.5439744,1175341.98,331103.52,295
4,10.63000679,-4.557925701,1175497.094,329577.7888,290
4,10.63215828,-4.557826042,1175735.042,329589.8687,292
4,10.63229847,-4.545678616,1175743.863,330919.0487,298
4,10.62780571,-4.543766022,1175245.941,331125.8607,297
4,10.62913227,-4.54552269,1175393.626,330934.392,298
4,10.63458824,-4.544001579,1175996.257,331103.8018,305
4,10.63383865,-4.558147907,1175921.063,329555.6038,298
4,10.62334442,-4.555901527,1174759.049,329795.5615,283
4,10.62791538,-4.557947636,1175265.759,329574.244,287
4,10.62324905,-4.556378841,1174748.835,329743.3056,282
4,10.62907982,-4.553626537,1175392.219,330047.6626,287
4,10.62656879,-4.555456161,1175115.475,329846.1017,298
4,10.6238966,-4.55273962,1174818.386,330141.855,287
4,10.63239002,-4.558255196,1175760.912,329543.0506,293
4,10.62441444,-4.555333614,1174877.081,329858.3077,286
4,10.6300087,-4.558154583,1175497.442,329552.7249,290
4,10.6263237,-4.552325726,1175086.617,330188.4472,289
4,10.62876225,-4.55721283,1175359.002,329655.0898,290
4,10.63436508,-4.537118912,1175967.794,331856.7404,303
4,10.63265133,-4.558581352,1175789.895,329507.5107,293
4,10.63602448,-4.535877228,1176150.693,331993.5345,298
4,10.63192272,-4.558799267,1175709.488,329483.2616,289
4,10.62855911,-4.556416035,1175336.083,329742.1392,310
4,10.63455391,-4.536693096,1175988.45,331903.4232,303
4,10.6228323,-4.549653053,1174699.052,330478.9912,290
4,10.62295341,-4.549746037,1174712.491,330468.8865,291
4,10.62592506,-4.555960178,1175044.588,329790.5991,286
4,10.63091469,-4.557819366,1175597.495,329589.9127,292
4,10.62593937,-4.556689739,1175046.508,329710.7618,285
4,10.6231041,-4.548345089,1174728.405,330622.2684,300
4,10.63274288,-4.557461739,1175799.478,329630.0594,298
4,10.62349129,-4.549996853,1174772.119,330441.715,292
4,10.62563133,-4.5558815,1175012.032,329799.0113,285
4,10.62680149,-4.55066967,1175138.574,330369.9435,292
4,10.62940407,-4.544985294,1175423.381,330993.3468,300
4,10.63035583,-4.54268837,1175527.337,331245.1471,302
4,10.63193703,-4.557432652,1175710.35,329632.7865,304
4,10.62667274,-4.554557323,1175126.507,329944.4748,303
4,10.63372517,-4.559084415,1175908.988,329453.0816,295
4,10.62511253,-4.554796696,1174954.051,329917.4089,287
4,10.6274128,-4.555975437,1175209.099,329789.7086,299
4,10.63086605,-4.558017254,1175592.19,329568.2235,289
4,10.62661743,-4.573161602,1175130.627,327908.8038,300
4,10.63236809,-4.558899879,1175758.818,329472.504,292
4,10.62811089,-4.557858467,1175287.34,329584.0643,288
4,10.62596416,-4.55570507,1175048.751,329818.4925,283
4,10.6266222,-4.556984901,1175122.163,329678.8304,319
4,10.63357639,-4.559355259,1175892.643,329423.3671,293
4,10.63082504,-4.556853294,1175587.017,329695.5592,310
5,10.61541939,-4.600607872,1173907.39,324899.323,305
5,10.61447048,-4.600385189,1173802.242,324923.1608,306
5,10.61637688,-4.595347404,1174010.317,325475.4835,309
5,10.61700916,-4.596804142,1174081.011,325316.4378,309
5,10.61808681,-4.598614693,1174201.228,325118.9427,305
6,10.65690136,-4.560826778,1178473.346,329275.3188,323
6,10.65937042,-4.562790871,1178747.534,329061.8086,329
6,10.65360451,-4.554965973,1178105.552,329914.6966,316
6,10.64570808,-4.562748432,1177236.366,329058.8462,308
6,10.64140797,-4.559283257,1176758.823,329435.5703,303
6,10.65931225,-4.563671589,1178741.632,328965.4152,330
6,10.65485096,-4.559972286,1178246.147,329367.6691,322
6,10.65931797,-4.560638428,1178740.58,329297.2901,327
6,10.65948391,-4.566834927,1178762.35,328619.4338,327
6,10.64250946,-4.557764053,1176879.891,329602.4117,315
6,10.65995598,-4.566038609,1178814.086,328706.8524,327
6,10.64286232,-4.554117203,1176916.864,330001.6176,312
6,10.65742302,-4.563369751,1178532.452,328997.382,327
6,10.66250896,-4.569545746,1179098.488,328324.5366,329
6,10.65634537,-4.557035446,1178409.821,329689.839,320
6,10.65330887,-4.556040287,1178073.454,329796.9853,319
6,10.65848446,-4.567715168,1178652.299,328522.5775,323
6,10.65893364,-4.560266018,1178697.904,329337.8012,323
6,10.65852261,-4.566251755,1178655.661,328682.7307,325
6,10.66152668,-4.569861412,1178990.007,328289.4498,321
6,10.65891075,-4.56063652,1178695.587,329297.2745,330
6,10.66079998,-4.567255497,1178908.165,328574.1732,328
6,10.64552879,-4.561123848,1177215.65,329236.4835,308
6,10.65972424,-4.567734241,1178789.446,328521.1897,326
6,10.65985107,-4.568803787,1178804.057,328404.2295,324
6,10.66247368,-4.56999588,1179094.807,328275.2725,319
6,10.66223335,-4.571488857,1179069.028,328111.8343,315
6,10.64634037,-4.562837124,1177306.346,329049.4775,303
6,10.64220619,-4.560033321,1176847.605,329353.9449,308
6,10.65768623,-4.559491634,1178559.461,329421.8485,324
6,10.64221001,-4.557706833,1176846.706,329608.5189,312
6,10.65693474,-4.560507774,1178476.879,329310.2589,324
6,10.6591959,-4.565289021,1178729.696,328788.3912,332
6,10.65737534,-4.558513165,1178524.574,329528.6933,325
6,10.65676594,-4.561855793,1178458.951,329162.6687,325
6,10.65744305,-4.556407928,1178530.879,329759.0982,319
6,10.65342617,-4.556819916,1178086.833,329711.775,314
6,10.64264393,-4.557331562,1176894.477,329649.8076,313
6,10.65718937,-4.562129498,1178505.967,329132.955,323
6,10.66304207,-4.568671703,1179156.92,328420.4986,327
6,10.64115047,-4.555730343,1176728.391,329824.1671,310
7,10.63412666,-4.508738995,1175926.184,334961.7156,283
7,10.64155579,-4.494082451,1176740.113,336569.2826,294
7,10.64200878,-4.497457027,1176791.974,336200.338,281
7,10.64154148,-4.496724606,1176739.913,336280.2107,287
7,10.62771702,-4.495684624,1175210.364,336386.65,286
7,10.63322258,-4.508338451,1175825.941,335005.0852,278
7,10.64190578,-4.491818428,1176777.589,336817.1925,287
7,10.63924789,-4.496860981,1176486.339,336264.0395,287
7,10.65557766,-4.487501621,1178287.471,337296.7466,293
7,10.64849186,-4.496147156,1177508.405,336347.0772,284
7,10.63484764,-4.499824047,1176001.222,335937.5066,280
7,10.6596241,-4.487727642,1178735.214,337274.1288,283
7,10.65281391,-4.486143589,1177981.069,337443.8543,306
7,10.64483452,-4.447813034,1177078.724,341633.1927,303
7,10.64305592,-4.496584415,1176907.341,336296.3613,290
7,10.63267422,-4.506893158,1175764.579,335162.9048,272
7,10.63323975,-4.497945309,1175822.399,336142.219,283
7,10.63630104,-4.497924805,1176160.916,336146.1088,278
7,10.65106297,-4.491592884,1177790.326,336846.7246,288
7,10.63530827,-4.495695114,1176050.003,336389.5207,289
7,10.63317394,-4.495038986,1175813.524,336460.1712,285
7,10.64862728,-4.489304543,1177519.726,337095.7949,293
7,10.64831829,-4.489799023,1177485.768,337041.526,289
7,10.63432789,-4.51282835,1175950.584,334514.4447,281
7,10.63331985,-4.507663727,1175836.364,335078.9711,276
7,10.65983582,-4.489833355,1178759.665,337043.8735,278
7,10.63551331,-4.508853436,1176079.564,334949.9431,276
7,10.65244007,-4.456109047,1177924.197,340729.5446,316
7,10.64922905,-4.492774963,1177588.115,336716.4101,290
7,10.64858246,-4.494215488,1177517.388,336558.484,287
7,10.62699032,-4.494378567,1175129.318,336529.1553,289
7,10.63915157,-4.499708652,1176477.126,335952.4252,281
7,10.6410017,-4.489251137,1176676.237,337097.5865,286
7,10.64099407,-4.494856358,1176678.352,336484.3391,294
7,10.63978481,-4.493979454,1176544.207,336579.6282,297
7,10.64140129,-4.496008873,1176724.044,336358.4157,288
7,10.64949322,-4.450639248,1177595.45,341326.4285,308
7,10.65939331,-4.488654613,1178710.105,337172.6318,283
7,10.65023708,-4.456334114,1177680.61,340703.7499,313
7,10.65069199,-4.493956089,1177750.548,336588.008,286
8,10.64407063,-4.370487213,1176955.849,350092.5598,309
8,10.6415205,-4.367594719,1176672.361,350407.7441,318
8,10.64399147,-4.369373322,1176946.504,350214.3533,309
8,10.64197445,-4.36931324,1176723.454,350219.9613,313
8,10.64106941,-4.380282879,1176628.608,349019.3844,306
8,10.64317417,-4.366473675,1176854.768,350531.2268,312
8,10.64423275,-4.369932175,1176973.519,350153.3528,306
8,10.64585972,-4.371048927,1177153.928,350031.9853,301
8,10.64239025,-4.366506577,1176768.024,350527.2321,308
8,10.6410141,-4.380251408,1176622.529,349022.8419,301
8,10.64281845,-4.369564533,1176816.916,350192.8728,316
8,10.64443684,-4.366609573,1176994.451,350516.9589,302
8,10.64488983,-4.366333485,1177044.413,350547.3581,307
8,10.64171982,-4.37043047,1176695.802,350097.6282,317
8,10.64485741,-4.367010117,1177041.134,350473.332,305
8,10.64408207,-4.369069576,1176956.388,350247.6383,304
8,10.64021492,-4.381551743,1176534.706,348880.1554,307
8,10.6441946,-4.371046066,1176969.784,350031.4928,306
8,10.64571381,-4.369549751,1177137.12,350195.9093,302
8,10.64501762,-4.372007847,1177061.311,349926.6792,305
8,10.64452457,-4.37223053,1177006.881,349902.073,304
8,10.64459705,-4.372509956,1177015.026,349871.5448,304
8,10.64445782,-4.37097168,1176998.893,350039.7557,306
8,10.6431818,-4.369123459,1176856.89,350241.312,310
8,10.64569664,-4.37139082,1177136.073,349994.4749,301
8,10.64462948,-4.369562626,1177017.197,350194.0045,311
8,10.64574337,-4.366322994,1177138.77,350548.9664,309
8,10.64059258,-4.381243229,1176576.336,348914.133,302
8,10.64254856,-4.366030216,1176785.297,350579.422,309
8,10.64259911,-4.370133877,1176792.894,350130.5099,312
8,10.64211941,-4.371473312,1176740.47,349983.7019,314
8,10.64204025,-4.367492199,1176729.759,350419.2494,313
8,10.64362717,-4.369346619,1176906.231,350217.1283,309
8,10.64511395,-4.370110512,1177071.043,350134.2791,305
8,10.6401825,-4.382309914,1176531.517,348797.1861,299
8,10.64359474,-4.371306896,1176903.563,350002.6258,307
8,10.64344788,-4.367401123,1176885.444,350429.8577,311
8,10.64369106,-4.371131897,1176914.112,350021.8193,309
8,10.64467907,-4.372411728,1177024.027,349882.3325,305
8,10.64394474,-4.366873264,1176940.135,350487.8883,308
8,10.64600754,-4.377225399,1177173.256,349356.3525,298
9,10.64896297,-4.359367371,1177491.575,351311.4551,314
9,10.66966915,-4.404339314,1179803.516,346401.8878,303
9,10.65817451,-4.368526459,1178514.712,350313.942,331
9,10.68358421,-4.385066509,1181333.023,348517.08,325
9,10.68364811,-4.388492584,1181341.759,348142.3722,315
9,10.66413784,-4.363640308,1179171.918,350851.3754,333
9,10.64228821,-4.410443306,1176778.295,345720.3339,295
9,10.66137981,-4.357752323,1178864.033,351494.1846,330
9,10.64950848,-4.385788441,1177564.676,348421.2429,307
9,10.66872692,-4.362401485,1179678.825,350989.1418,342
9,10.63961983,-4.411679745,1176483.744,345583.7032,287
9,10.6508255,-4.387953758,1177711.344,348185.0277,308
9,10.6618557,-4.357429981,1178916.524,351529.6353,328
9,10.64271736,-4.395629883,1176818.383,347341.189,299
9,10.6655302,-4.384169579,1179335.845,348606.2779,323
9,10.65211868,-4.368206501,1177844.842,350346.0025,312
9,10.66421986,-4.360613346,1179179.49,351182.5669,330
9,10.65884972,-4.396001816,1178602.863,347308.5472,314
9,10.68445683,-4.382633209,1181428.39,348783.6841,331
9,10.65021515,-4.386720657,1177643.289,348319.6243,312
9,10.66939163,-4.386430264,1179764.023,348360.8652,344
9,10.66618443,-4.372887611,1179402.666,349840.7683,336
9,10.65163612,-4.404105663,1177808.956,346418.3999,301
9,10.66836739,-4.372046947,1179643.784,349933.8255,332
9,10.67659187,-4.396798611,1180565.499,347230.2184,310
9,10.65880394,-4.396260262,1178597.827,347280.2718,311
9,10.68275928,-4.375912189,1181237.376,349518.0489,344
9,10.64799881,-4.403474808,1177406.405,346485.5909,298
9,10.67200184,-4.404457569,1180061.642,346390.1213,298
9,10.66378784,-4.388062,1179145.024,348179.605,325
9,10.65197849,-4.366976261,1177828.711,350480.5365,313
9,10.66159344,-4.385144711,1178900.909,348497.6432,319
9,10.6563282,-4.396626949,1178324.192,347238.9013,310
9,10.66234303,-4.362504005,1178972.868,350974.8201,331
9,10.68442535,-4.388431072,1181427.766,348149.4512,317
9,10.66132927,-4.356874466,1178858.014,351590.1644,329
9,10.68166351,-4.390442848,1181123.227,347928.0425,318
9,10.6674366,-4.373371601,1179541.397,349788.4754,323
9,10.64322567,-4.392872334,1176873.306,347643.1191,292
9,10.64509583,-4.397109032,1177082.165,347180.5484,299
9,10.66198444,-4.370291233,1178936.895,350122.7774,326
9,10.64258575,-4.407314777,1176809.65,346062.7693,295
9,10.66331959,-4.391560078,1179095.004,347796.6671,325
9,10.66161728,-4.366443157,1178894.505,350543.5586,334
9,10.67813206,-4.36064291,1180718.202,351186.0888,352
9,10.66041374,-4.395326138,1178775.429,347383.242,316
9,10.66404724,-4.390819073,1179175.05,347878.1314,328
9,10.66092587,-4.390935421,1178829.976,347863.845,326
9,10.66138172,-4.388220787,1178878.99,348161.008,318
9,10.66251278,-4.386895657,1179003.47,348306.5388,320
9,10.66593552,-4.38544035,1179381.298,348467.4702,328
9,10.6635046,-4.388156414,1179113.764,348169.1398,323
9,10.68211174,-4.390679836,1181172.957,347902.3458,320
9,10.68394852,-4.389397144,1181375.447,348043.5346,319
9,10.67806149,-4.361138821,1180710.655,351131.829,350
9,10.64925098,-4.384233475,1177535.401,348591.2175,305
9,10.65969563,-4.397511959,1178697.118,347143.7683,309
9,10.66322708,-4.370789528,1179074.614,350068.8469,327
9,10.67651367,-4.375956059,1180546.645,349510.1972,339
9,10.67661381,-4.395970345,1180567.482,347320.8656,312
9,10.66041851,-4.363006115,1178760.249,350918.9678,325
9,10.6411562,-4.409221172,1176652.52,345853.4663,294
9,10.66605568,-4.355025768,1179379.852,351794.6741,333
9,10.66423512,-4.387863636,1179194.392,348201.5035,326
9,10.64260387,-4.409094334,1176812.565,345868.1045,296
9,10.6488018,-4.358780384,1177473.44,351375.5935,319
9,10.68571663,-4.387640476,1181570.122,348236.5825,316
9,10.65882969,-4.394359589,1178599.736,347488.1879,320
9,10.64792061,-4.406962395,1177399.476,346103.9795,301
9,10.64957619,-4.357778072,1177558.568,351485.6485,319
9,10.64951897,-4.358517647,1177552.592,351404.6693,319
9,10.68675613,-4.387291908,1181684.966,348275.2415,320
9,10.63913441,-4.412325859,1176430.39,345512.8103,289
9,10.68500042,-4.388690472,1181491.488,348121.3693,320
9,10.66294765,-4.382890701,1179049.604,348744.9171,325
9,10.65635204,-4.398358822,1178327.744,347049.4585,310
9,10.65146255,-4.360226154,1177768.377,351218.7328,319
9,10.66596413,-4.370756626,1179377.298,350073.7722,332
9,10.67251396,-4.365240097,1180099.068,350680.466,347
9,10.65604877,-4.358971596,1178275.047,351358.1735,325
9,10.6589632,-4.395609856,1178615.184,347351.4897,314
9,10.64416885,-4.397369385,1176979.828,347151.6419,296
9,10.68322182,-4.389885902,1181295.295,347989.7268,324
9,10.67392635,-4.364403248,1180254.792,350772.6806,346
9,10.65263462,-4.359593391,1177897.698,351288.5237,322
10,10.65257072,-4.518015385,1177971.124,333956.7572,289
10,10.67384911,-4.517345428,1180324.285,334041.5902,301
10,10.65906429,-4.512572765,1178686.378,334555.7533,289
10,10.65957832,-4.520639896,1178747.632,333673.4581,291
10,10.65120316,-4.534624577,1177828.821,332138.8907,298
10,10.67820072,-4.5357728,1180815.466,332028.0807,321
10,10.66290951,-4.524600506,1179118.23,333241.9667,297
10,10.65080452,-4.531900883,1177783.236,332436.6273,296
10,10.65543079,-4.515345097,1178286.003,334250.4503,288
10,10.67318058,-4.511434078,1180247.175,334687.9451,297
